label	text_a
1	"cant  beleive  the  crap  you  say,  you  spell  your  name  as  the  female  Andi,  so  i  do  hope  you  are  female,or  are  you  just  another  ignorant  idiot  that  gives  Americans  a  bad  name?"
1	"haha  fuck  you  bitch  your  a  fukn  cripled  cunt  fuck  you  motherfucker  stay  off  this  page  unless  you  want  to  die  bitch!!!"
0	"1)  This  is  a  sham  to  begin  with,  because  there  is  no  law  in  existence  which  keeps  homosexual  people  from  spending  their  lives  together  in  anyway  they  see  fit  --  this  is  a  manufactured  "injustice"  in  attempt  to  force  people  to  call  them  "normal".\\n2)  To  answer  your  question  directly,  once  you  blur  the  lines  to  make  one  group  of  people  feel  better  about  themselves  (  pretend  that  men  "marrying"  men  or  women  "marrying"  women  is  normal  ),  then  who  is  the  next  group  waiting  for  their  chance  to  blur  the  lines  further?\\n\\nThe  question  really  becomes,  why  have  any  lines  at  all?\\xc2\\xa0  What  is  marriage  after  all?\\n"That  is  why  a  man  leaves  his  father  and  mother  and  is  united  to  his  wife,  and  they  become  one  flesh."\\xc2\\xa0  Genesis  2:24\\nWhether  you  regard  the  Bible  as  a  moral  authority,  it  does  show  that  the  concept  of  marriage  was  between  a  man  and  a  woman  as  far  back  as  at  least  6000  years  --  I  think  that  makes  it  fairly  well  established.\\n\\nThere  are  a  lot  of  people  in  the  world  who  desire  evil  --  people  who  want  to  live  their  lives  pursuing  "feeling  good"  --  these  people  use  drugs,  child  molestation,  rape  --  anything  that  makes  them  feel  good  for  the  moment.\\xc2\\xa0  How  is  that  different  from  homosexuality?\\xc2\\xa0  This  is  something  that  is  clearly  not  by  design,  yet  it  makes  you  feel  good  --  so  do  you  do  what\\'s  right  or  do  you  do  what  makes  you  feel  good?\\nIn  your  pursuit  of  doing  what  makes  you  feel  good  rather  than  what  is  right,  you  do  it  long  enough,  and  then  you  say  that  guilty  feeling  is  because  of  other  people  and  that  you  need  to  force  them  to  change  because  after  all,  it\\'s  totally  normal  that  you  are  doing  what  you  are  doing  (  rationalization  ).\\n\\nYou  may  not  believe  in  an  ultimate  authority,  but  what  happens  when  you  have  helped  convert  the  whole  world  to  your  way  of  thinking  --  reduced  any  shred  of  morality  to  the  lowest  common  denominator?\\xc2\\xa0  When  all  of  us  are  free  to  pursue  whatever  lust  happens  to  pop  into  our  hearts  when  we  wake  up  in  the  morning?\\xc2\\xa0  It\\'s  already  happening  now  really  --  schools  are  pushing  harder  and  harder  for  younger  and  younger  kids  to  be  "instructed"  in  every  last  detail  of  the  most  pornographic  forms  of  sex  --  desensitizing  the  nation.\\xc2\\xa0  Why?"
0	"Boo!!!  Mark  Zuckenberg;  you  are  a  criminal.  You  will  face  your  crimes,  or  face  the  penalties  of  you  criminal  behavior/thinking  on  Facebook."
0	"are  you  still  here?"
1	"make  your  mother  stop  spreading  Herpes"
0	"@Sara  Besleaga  Griji,  doruri  sau  dorin\\xc8\\x9be...  Au  \\xc8\\x99i  copiii  mai  mici  !  :)\\n\\nMul\\xc8\\x9bumesc  de  urare,  \\xc8\\x99i  \\xc8\\x9bie  la  fel,  Sara,    c\\xc4\\x83  avem  nevoie  !"
1	"So  in  your  perverted  mind  if  someone  posts  something  about  Obama  that  is  "discredited"    it  is  ok  for  you  to  post  the  unmitigated  bullshit  that  you  do?\n\nWHHHHHHHHAAAAAAAAAAAAAA  HA  HA  HA"
1	"No  she  is  not  a  toad  but  you  are  a  libturd!"
0	"You  have  a  really  strange  way  of  demonstrating  your  intelligence  and  your  supposed  education."
0	"Frankly,  I'm  disgusted  with  Detroit  Tiger  fans  [?]  for  their  cruel  treatment  of  a  true  Detroit  citizen  Brandon  Inge...and  I'll  never  forgive  myself  for  posting  anything  on  this  site.  \xa0Am  I  ever  happy  for  Brandon  now,  Adam  Dunn  too...everybody  finds  their  own  niche."
1	"Idiotic.\xa0  Beyond  idiotic,  actually.\xa0  You  must  LIKE  being  a  loser."
1	"Ok.  You  are  a  complete  retard.  Re-read  what  you  just  said  about  a  "bullpen".  You  know  nothing  about  baseball!"
0	"Who  is  the  real  idiot,  Dogtwon  or  me  ?  You  have  to  pick  one  you  know.  Everybody  can't  be  the  stupidest  person  you  talk  to  unless  you  talk  to  yourself.  You  asked  for\xa0this\xa0with  your  lovely  comments  on  how  stupid  everyone  is  that  didn't  vote  for  Ron  Paul.What  did  he  wind  u  with  ?  Last  place\xa0and  about  3  percent  of  the  vote  ?  So  97  %  of  the  other  primary  voters  are  all  stupid  morons  and  you  are  enlightened  ?"
0	"I'm  giving  up  with  you  now.  Lying  and  Perverting  the  course  of  Justice  are  two  completely  different  things  which  can't  be  used  interchangably  -  it  doesn't  even  matter  what  you  say  unless  you  are  under  arrest  at  the  time  as  it  is  the  actual  arrest  that  gives  them  the  power  to  repeat  what  you  have  said  in  court.  As  in  "You  do  not  have  to  say  anything,  but  it  may  harm  your  defence  if  you  do  not  mention  something  you  later  rely  on  in  court.  anything  YOU  DO  SAY  may  be  taken  and  given  in  evidence".  So  unless  the  passengers  were  arrested  for  your  non-existant  crime  and  then  agreed  to  give  a  statement  against  the  driver  who  was  doing  them  a  favour,  who  would  then  subsequently  have  to  have  admitted  all  wrongdoing  in  front  of  a  judge.\n\nIt  isn't  more  likely  than  I  think,  it's  probably  even  less  likely  than  I  think"
1	"grrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr  i  hate  that  motherfuck  her  dad  need\xa0  to  be  burned  at  stake"
0	"I  also  havee  an  objection  to  MY  MONEY  being  used  to  offset  THEIR  POLLUTION.    Fuckwits."
0	"Is  it  just  me,  or  can  I  not  watch  anything  on  this  website  anymore.  I've  tried  several  different  computers  and  they  all  say  the  same  thing,  that's  there's  an  error  on  #2048"
0	"The  Democrats  would  sell  out  our  young  job  seekers  for  a  handful  of  illegal  votes  and  a  50  cent  tomato."
0	"You  liberal,  socialist,  communist  democrats  better  understand  what  you  are  wishing  for.  \xa0If  you  really  believe  what  you  say  you  believe,  why  don't  you  just  move  to  Russia  or  some  other  communist  country  and  enjoy  the  ride  there."
1	"Were  you  born  stupid  or  did  you  have  to  work  at  it??"
0	"A  pic  from  Queen  NIcki  concert  last  night.\xa0\nhttp://twitpic.com/9xz941\xa0Now  you  tell  me..who  the  fuck  is  winning!"
0	"And  your'e  a  baseball  fan  ?"
0	"Hey  Cameren,  I  just  met  you,  and  this  is  crazy,  but  here's  my  number,  so  call  me  maybe"
0	"You're  smartest  post  yet.."
0	"spurs  in  3,  where  you  at  tony?"
0	"Oooooooo,  they  might  get  Michael  More  on  us.  Great!  He's  about  due  for  a  stroke/coronary  about  now  anyway.  If  Fox  caused  it,  even  better.  Besides,  isn't  he  a  one  percenter  with  his  mansion  and  big  ass-ets?  "
1	"In  the  north,  social  service  would  take  away  her  brother.  Stupid!"
1	"The  most  evil,  callous,  vile,  creature  in  all  of  mythology  is  your  made  up  god.  Stop  killing  and  eating  babies,  you  dirty  christard!"
0	"I  told  you  to  suck  on  the  marriage  penalty  you  numbskull!\\nBesides,  every  fiscal  year  ending  sept.  Clinton  added  to  the  federal  debt.  Treasury.gov  pal  Look  it  up!"
1	"Its  not  after  2\n    innings  for  India  A  you  jer*k  off..i  am  sure  a  dou*che*bag  like  you  cannot\n    remember  the  priceless  50  he  scored  in  4th  innings  of  the  test  match  that  he\n    won  for  India  against  South  Africa..and  tons  of  such  innings  at  the  state\n    level..but  i  guess  di*ckheads  like  u  are  on  a  shi*t  pile  diet  to  understand\n    any  of  it..think  twice  before  opening  the  drainage  pipe  that  is  ur  mouth  u\n    los*er"
0	"just  what  you  need  to  warm  you  up  on  a  cold  morning,  she  looks  stunning  as  aways."
1	"When  you  blacks  take  a  shit  does  it  come  out  purple?  When  you  piss  does  it  come  out  green?"
1	"I  was  just  pointing  out  a  fact  as  to  why  most  SEC  fanbases  are  borderline  crazy.    It's  all  they  have.    If  that  made  you  upset,  get  fu<v>cked  you  whiny  little  b<v>itch"
1	"It  was  his  idiot  parents,  idiot."
0	"Yes  or  no?the  age  old  question."
1	"hahaha  wtf?  "jesus  christ"  you  retard,  don't  embarrass  yourself  on  the  internet."
0	"I  can`t  figure  out  what  makes  me  want  to  puke  more.Its  either  Obozo  when  he  gives  his  same  old  rerun  lying  speeches,or  its  all  the  brainwashed  i  diots  smiling  an  clapping  behind  him.Ph  ugk  it,  it`s  both  of  them."
0	"I  don't  think  she  interrupted  him  while  he  was  in  the  middle  of  a  speech."
0	"I  wish  you  could  smell  it  just  by  clicking  on  it.  ;)"
0	"'Ewe'?..........Thinking  about  you  last  date.........."
1	"Klein,  you  are  a  coward.  Did  you  really  interview  these  guys,  just  to  mock  them.  \n\nBest  part  is  that  you  stop  short  of  belittling  Scheartz.  Even  you  know  that  would  probably  be  the  last  straw  in  your  downward  career."
0	"@BlessedAssurance  If  you  have  the  opportunity  to  look  into  Planned  Parenthood's  statistics  you'll  see  that  the  work  they  do  with  abortion  services  is  a  very  small  percentage  of  the  services  they  provide  to  low  income  citizens.  For  many  people,  especially  in  today's  difficult  economy,  this  is  the  only  health  care  they  are  able  to  afford.  I  hope  you'll  consider  the  lives  of  those  people  while  you're  debating  this  tough  issue."
0	"So,  from  the  article  it\\xe2\\x80\\x99s  clear  that  Suarez  feels  he  has  nothing  to  apologise  about,not  because  he\\'s  no  racist,  but  because  of  some  unwritten  law......."what  happens  on  the  pitch,  stays  on  the  pitch  and  that\\'s  the  end  of  the  story."....basically  admitting  something  went  on,not  denying  it  at  all    \\n\\n  \\n\\nFrom  the  Scousers  we  are  getting  \\xe2\\x80\\x9cEvra  got  what  he  deserved.\\xe2\\x80\\x9d  Dispelling  the  myth  that  they  support  Suarez  because  it  was  all  a  misunderstanding,  but  supporting  him  because  they  agree  with  his  racist  comments.  Shameful."
0	"Well,  it  will  be  hard  for  Iran  to  claim  Israel  is  responsible  for  one  of  these  attacks.  The  purpetrator  blow  himself  up  and  was  cooperative  enough  to  bring  his  passport  to  prove  he  is  Iranian.  These  countries,  especially  India  should  rethink  their  relationship  with  Iran  and  cooperate  with  the  sanctions.  Buying  oil  from  a  state  that  sponsors  terrorism  will  only  lead  to  more  problems  for  all.  It  does  prove  to  anyone  objective  person  or  nation  who  had  any  doubts  previously  that  the  Iranian  Regime  is  engaged  in  lies  and  deception,  both  in  their  involvement  in  terrorism  and  concerning  their  Nuclear  Program."
0	"Updates  may  be  slow,  but  atleast  you  have  a  REASON  to  update..  not  just  for  a  facebook  integration.  And  iOS  is  small  and  doesnt  have  much  that  in  it,  except  the  apps.  So  its  obvious  updating  is  easy.\n\nAnd  I  can  always  but  custom  rom  with  android  4.0  on  my  phone,  so  android  wins  again!  ;]"
1	"You  mean  like  stealing  identity  such  as  you  are  now?  Not  hardly  troll!  FLAGGED  FOR  FAKE  SHITT!"
1	"Awww....it's  ok,  your  mummy  gave  you  up  because  you  were  a  hideously  ugly  and  stupid  child."
1	"dan_amd\n\n\n\n\nYou  have  realy  no  clue  on  every  single  idiotic  comment  of  all  your  posts.\nWE  ALL  DON'T  enjoy  your  stupid  PRO  AMD  B:U:L:L:S:H:I:T  ignorance.\nPlease  crawl  back  then  in  the  fat  ass  of  your  gay  loving  buddy  charlie\ndemerjian  semiinaccurate  and  try  to  find  the  light  inside  -  U  stupid  FAG!\n\n\n\n\nWE  REALY  DON'T  NEED  AND  WANT  YOUR  POST  HERE  ANYMORE!"
0	"F*&K  YOU  MTV."
0	"Yaelah  cow  jaman  skrng  pamer  kekayaan..itu  jg  pnya  ortu  lo  x..blagu,sombong..ga  level.meningan  orng  biasa  ja  tp  pnya  hasil  krja  sndiri  :*"
1	"Aw,  Vicky<2,  you  too  easy  to  detect...  You'll  never  be  able  to  mind  your  tongue  well  enough  to  fool  anyone  with  another  ID  for  very  long.  One  problem  is  your  immense  ego.  You  need  to  feel  like  you  matter.  You  need  to  feel  like  your  name  is  recognized  to  feel  important.  You  are  too  full  of  yourself  to  remain  obscure  for  very  long.  You  are  such  an  idiot!!!"
0	"I  WAS  SO  DELUSIONAL  REGARDING  CNN.\xa0  I  USED  TO  BRAG  ABOUT  HOW  THEY  ARE  FAIR  AND  ONLY  DEAL  WITH  TRUTH  IN  REAL  ISSUES  AND  POLITICS.\xa0  BUT  THAT  JUST  GOES  TO  SHOW  YOU  THAT  THERE  IS  VERY  VERY  LITTLE  INTEGRITY  LEFT  ANYWHERE  IN  THE  COUNTRY.\xa0  CNN  IS  JUST  AS  BIASED  AS  FOX  NEWS  IS.\xa0\xa0\xa0  CNN  LIKES  GAYS/LESBIANS/PEDOPHILES  AND  PORNAGRAPHY,  WHY  DO  THAT  LIKE  IT  BECAUSE  THE  ENTIRE  STAFF,  INCLUDING  THE  PRESIDENT  OF  CNN  ENGAGE  IN  THESE  TYPE  LIFESTYLES-THAT  IS  WHY!"
0	"you  left  off  the  BRO"
1	"I  admitted  a  work  history  that  included  protecting  kids  from  creeps  like  you  w/  the  NYPD;  Ronald  Reagan  not  only  visited  us  twice  but  praised  us  in  a  State  of  the  Union;  the  NY  GIANTS  came  to  lift  weights  and  a  republican  cabinet  member  came  w/  out  fan  fare  to  serve  dinner  every  now  &  then;  I  guess  Nancy  Reagan  hugging  our  kids  made  her  suspicious  too.  get  a  life;  and  speaking  of  life,  once  again  what  has  your  miserable  life  ever  amounted  to?"
0	"They  should  put  all  the  gay  and  lesbians  on  an  island\\xe2\\x80\\xa6\\xc2\\xa0  Oh  wait  there  is  Manhattan.  "
1	"Stupid  fucking  idiots,,,what  more  can  you  say.  These  freaks  should  put  signs  on  their  foreheads  saying  "This  Space  for  Rent.""
0	"If  Britney  Spears  were  an  unknown  she'd  be  the  first  person  booted  off  this  show  (or  any  singing  show!)  Her  voice  could  kill  small  animals."
0	"You  make  a  good  point.    Despite  being  "challenged",  she  does  come  here  and  play  along  with  the  idiot.\n\nWhen  I  do  reply,  I  soften  it  up  a  bit."
1	"Hate  that  fucking  asshole  moron"
0	""If  this  is  true,  it\u2019s  hard  to  imagine  that  such  a  cavalier  attitude  towards  a  question  like  this  one  wouldn\u2019t  have  infuriated  liberals  and  Democrats  if  it  had  been  exhibited  by  George  W.  Bush."\n\nI  don't  know.    This  liberal  would  have  been  thrilled  if  Bush  had  followed  through  on  his  "dead  or  alive"  promise  regarding  bin  Laden."
1	"you're  clearly  retarded."
0	"ypu  do  realize  you  just  called  your  mom  a  whore..."
0	"We  know  whom  Obama  loves.....himself,  only  and  always."
0	"Lisa,  I  think  this  was  the  most  touching  and  powerful  pieces  I've  ever  read  of  yours.    My  heart  goes  out  to  all  those  women  battling  cancer,  their  families,  and  all  the  families  who  cannot  afford  medical  care  in  our  country-    The  land  of  the  free,  home  of  the  brave."
0	"Yeah..  She  ought  to  give  going  after  I  s  l  a  m  a  shot.They  are  much  more  fundamentalist,  rigid,  steeped  in  religious  dogma  and  practices.  But  then  again..  they  might  blow  up  her  car.  C  o  w  a  r  d."
0	"@MIBearFan\xa0\n\xa0\nTouche.  Just  letting  you  know:  I  plan  on  talking  an  inordinate  amount  of  shit  about  this.  OUT  OF  ALL  PROPORTION,  I  SAY!"
0	"Who  cares  though.  This  cannot  be  used  as  an  excuse  to  treat  someone  as  a  lesser  person.  Would  you  want  to  ban  marriage  between  men  and  women  who  are  sterile?  What  about  the  fact  that  gay  couples  can  raise  children  and  increase  the  fitness  of  humans  who  are  already  alive?\\n\\nIt's  completely  silly  when  one  tries  to  use  evolution  as  a  way  to  justify  why  gay  couples  should  be  prevented  from  being  treated  equally."
0	"There's  also  bugs  with  vanishing  untargetable  mobs.\xa0  Everytime  you  connect  with  an  attack  they  vanish  off  screen  but  still  continue  to  hit  you.\xa0  Good  times...good  times.  :)"
0	"El  mejor  equipo  perdio  esta  noche,  hermano"
0	"I'll  make  a  bold  prediction  now:  If  Dolan  continues  to  beat  this  war  drum,  it'll  blow  up  in  his  face.  He  is  beginning  to  overreach;  perhaps  his  elevation  to  cardinal  is  getting  to  his  head.\\xc2\\xa0\\n\\nThe  president  has  compromised  and  granted  broad  exemptions  to  faith-based  organizations  with  respect  to  providing  health  insurance  products  that  violate  their  conscience.  What  more  does  the  clergy  want  --  for  the  President  to  kiss  the  ring  of  the  Cardinal?  Soon  this  will  become  a  story  of  Catholic  leadership,  whose  moral  standing  remains  questionable  following  the  child  molestation  scandals,  waging  war  against  women  and  the  president.  Not  a  war  they  can  win..."
0	"Maybe  they  will  create  a  black  hole  that  will  suck  in  the  entire  facility."
0	"Lol  apple  is  shit  anyway"
0	"I  think  its  called  the  likeometer"
0	"Only  if  Ronald  McDonald  gives  him  time  off  from  his  regular  job  as  a  McSlave  at  McDoonald's."
0	"Probably,  it  is  Memorial  Day  after  all,  a  good  joke  on  Barajas  part  and  a  sign  of  a  wounded  vet"
0	"just  follow  the  CAP  words  and  you  will  find  the  way.\ngp53132  is  out  standing  AT  the  roadside  in  the  HOT  sun  waiting  for  the  MAIL  to  .COMe  bringing  new  friends  to  the  group."
0	"<i>Dick  Zinya  steps  up  to  microphone</i>\r\n\r\nTap  Tap  Tap...\r\n\r\nDICK  ZINYA:  &nbsp;BULLSHIT.\r\n\r\n<i>Dick  Zinya  walks  away.</i>\r\n\r\nA-a-a-a-a-nd  Scene!"
0	"You  know  you're  struggling  when  Descalso  hits  a  homer  off  of  ya.....yikes!"
0	"I'd  fuck  that  bottom  all  day  and  all  night!!!  That  ass  is  just  right  and  that  moaning  will  just  get  my  dick  harder.  Damn..."
1	"i  am  sick  of  seeing  this  fuck  asshole  bitch  made  chain  latters  o.O?  gonna  kill  the  person  on  "inside"  who  the  asshole  sick  son  of  bitch  made  this  crap  things  look  at  me  i  am  grace  wow  i  am  to  cool  ghost\\\\nme:*claps*  NOW  SUCK  MY  DICK  MOTHER  FUCKING  ASSHOLE  i  will  fuck  you  lol"
0	"Go  Texas  they  have  great  American  Dads  that  arent  affraid  to  stand  up  for  what  is  right  and  what  is  right  is  the  fact  that  the  little  Bastar_  isnt  going  to  commit  this  crime  again.  Hell  I  will  send  some  money  to  him  for  bail  if  they  pick  him  up!!!"
0	"Sorry,  you  are  wrong  again  and  as  usual."
0	"I'll  take  your  word  for  it.\n\nJust  out  of  dumbfounded  curiosity  one  time,  I  took  the  figures  for  "existing  nuclear  weapons"  and  divided  it  by  time.\n\nI  found  that,  at  that  time,  there  were  enough  nuclear  weapons  on  Earth  to  detonate  one  each  second  for  thirteen  hours  ...  and  more  (I  no  longer  remember  the  exact  amount  of  time.)\n\nWe  had  enough  nuclear  weapons  to  detonate  one  every  second  of  every  minute  for  over  thirteen  hours.\n\nIt  was  about  then  that  I  became  clear  what  "insanity"  was."
0	"Hot_damn....  it's_obozo_bitch_,  watch_them_teeth_fold_back_and_them_legs_spread_when_they_start_playing_hell_to_the_chief...."
1	"this  post  is  so  shallow  and  pathetic.  Kudos  to  people  who  are  growing  old  with  out  trying  to  defy  the  laws  of  nature,  and  half  of  your  posts  are  merely  bad  pictures  you  are  trying  to  write  off  as  "not  growing  old  well".  Must  be  a  slow  news  day  because  this  is  truly  an  all  time  low."
0	"Sorry,  I  hate  to  be  one  of  *those*  people  (if  they  exist  here.  haha)  but,  I  posted  this  juts  a  few  minutes  ago  in  the  old  thread  and  I  wanted  to  move  it  over  here  because  it\\'s  a  bit  mind-blowing.\\n\\nFrom  her  letter  to  Tiger  Woods:\\n"The  world  seems  to  be  all  up  in  your  business,  and  I\\xe2\\x80\\x99m  sorry  about  that.  I  really  am.  What  happens  in  your  life,  in  your  car  and  in  your  marriage  should  not  be  a  public  issue.  Unfortunately,  because  you  are  a  public  figure,  sometimes  your  private  life  does  become  public.  I  guess  it  comes  with  the  territory  and  maybe  you\\xe2\\x80\\x99re  used  to  it  by  now.  It  still  must  bite,  though......Of  course  I  long  for  you  to  own  your  mistakes,  Tiger.  If  you  aren\\xe2\\x80\\x99t  already,  and  I  hope  you  are,  man  up  to  the  pain  you  caused  your  wife  and  family.  Let  the  hot  searing  anger  she  has  for  what  you  did  change  you,  not  harden  you.  It  must  be  a  hard  road  to  walk,  both  for  her  dealing  with  what  you  have  done,  and  for  you,  making  sense  of  where  to  go  from  here  when  you  are  in  the  public  eye  the  way  you  are.  Stand  behind  your  actions  by  way  of  fully  admitting  and  acknowledging  them  to  yourself.  Don\\xe2\\x80\\x99t  lie  to  yourself  or  pretend  they  aren\\xe2\\x80\\x99t  as  bad  as  others  think  or  that  somehow  you  were  justified.  You  weren\\xe2\\x80\\x99t.  You  are  reaping  what  you  sowed,  Tiger.  Own  it.  But  see,  whether  you  acknowledge  all  that  publicly  to  your  fans  is  entirely  up  to  you.  It  makes  no  difference  to  me  if  your  public  apologies  are  detailed  or  not.  For  it  is  not  us  you  need  to  be  apologizing  to.  Because  you  are  well  known  does  not  make  you  accountable  to  the  public.  Share  only  what  you  want,  and  keep  the  rest  private.  Keep  it  all  private,  if  you  can.  But,  and  I  speak  from  painful  experience  here,  coming  entirely  clean  does  feel  good.  Really  good....\\n\\nTonight,  I  am  praying  for  restoration  for  your  marriage.  Having  almost  lost  mine,  because  of  my  own  sin  and  pride  as  well  as  that  of  my  husband,  I  now  hold  redemption  in  marriage  in  such  high  regard....But  my  advice,  as  someone  who  has  been  there?  Don\\xe2\\x80\\x99t  hide  it.  Own  it.  Embrace  it.  Learn  from  it.  Change  your  ways.  Feel  repentance.  Apologize  to  your  wife.  Seek  counseling,  lots  of  it  if  you  can.  Let  the  searing  pain  and  guilt  and  remorse  you  hopefully  feel  inspire  in  you  to  see  yourself  for  what  you  are:  A  wretched  sinner  in  need  of  forgiveness.\\n\\nYou,  your  heart,  and  that  of  your  wife  and  children  are  what  matter.  Focus  on  them,  on  saving  your  marriage,  if  that  is  what  you  want  to  do.  And  truly,  my  husband  and  I  pray  that  it  is  what  you  want  to  do."\\n\\n"
0	"not  funny  dude....but  I  get  it."
0	"courtt239  I'm  a  cat  no  shit  your  dog  doesn't  like  me"
0	"It's  not  that  serious!  It's  just  a  swimsuit  pic  it's  not  like  your  posing  for  porn  ppl!  Ugh  y'all  kills  me"
0	"Good  for  her  she  is  hugely  talented,  amazing  voice  and  a  very  nice  girl."
0	"Madison,  I  admire  you  for  sharing  your  story.  You  are  a  wonderful  inspiration!  I  only  found  your  blog  about  a  month  ago  and  love  it!    Thank  you  for  opening  up  like  you  do."
1	"Ok  now  your  getting  silly,  which  is  not  a  surprise  coming  from  liberals  like  you"
0	"De  Gea  is  fine.  Tell  me  one  keeper  that  hasn't  had  bad  moments.  I've  been  watching  football  for  35  years  and  can't  remember  one.  I  trust  him  more  than  any  other  keeper  in  PL  at  the  moment."
1	"FUCK  ALLA  YALL  YMCB  TAKEOVER  WEEZY  JUST  TIRED  OF  THE  BEEF  DAS  WHY  HE  SAID  THAT\xa0http://www.youtube.com/watch?v=5n7oA_Kk1IQ"
0	"@JenBroflovski  okay  the  delorean  is  broken  anyway"
1	"Nnamdi  chuwkwu  you  are  \xa0nothing  but  dick  sucker  i  wish  i'm  BOKO..  i  will  bomb  your  generation..  .you  need  to  relocate  to  ZOO"
0	"you  r  getting  too  old,  before  you  hit  the  post  botton,  see  how  many  posts  there  already,  open  them  up,  then  post  yours."
0	"Again,  why  am  I  bothering.\n\nI'm  not  just  suggesting,  I'M  STATING  AS  FACT  that  all  these  incoherent  hypotheses  are  both  illogical  and  irrelevant.\n\nIf  Travyon  had  been  found  on  his  back,  with  his  arms  spread  wide,  would  that  have  indicated  "Tampering  !"?    I  have  no  clue  what  Trayvon  did  in  his  last  seconds  of  life.    We  know  he  was  shot  from  between  1  and  18  inches,  in  the  chest,  which  is  consistent  with  Zimmerman's  story.    Trayvon  had  at  least  a  few  seconds  of  life  after  he  was  shot,  and  who  knows  what  his  reaction  was...    judging  from  how  his  body  was  found,  he  crawled  off  Zimmerman  and  died.    You  don't  have  to  roll  someone  over  to  check  their  pulse  at  the  neck.\n\nI'm  not  quite  able  to  figure  out  just  what  you're  suggesting,  but  his  position  at  death  is  irrelevant."
0	"yeah,  you  got  your  rights,  but  you  and  your  mama  will  be  tossed  into  frikkinghell  because  you'd  rather  obey  man  than  GOD  !!!"
1	"faggot"
0	"GaGGEDinUSA:  what  what  killed  kids  are  you  talking  about?  Are  you  talking  about  Russians  or  about  some  Syrian  rebels  or  your  allies  in  Pakistan,  Saudi'  Arabia  and  Qatar?  I  do  not  follow  you,  whatever  you  are  trying  to  say."
0	"Good  outing  from  Buch.  He  has  looked  better  lately."
1	"Clearly  you're  a  fucktard.  \xa0Not  saying  your  right  (or  wrong),  just  saying  who  the  fuck  just  randomly  compares  a  rap  group  or  any  other  MC  on  a  post  about  a  specific  video  and  song  about  the  dude's  mama.  \xa0Wtf  does  SH  or  any  other  MC  or  Hammerdance  have  to  do  with  this  song?"
0	"That's  a  management  issue.  Not  rank  and  file  employee  issue.\xa0Quit\xa0crying  like  a  cry  baby  Just  because  people  vote\xa0for  other  political\xa0parties  than  Republican."
0	"Nice  smelling...er,  spelling  sphincter"
0	"Thats  what  I  thought  about  Herge,  but  turned  out  he  was  just  opinionated  as  fuck.\n\n\nTurn  the  other  cheek."
0	"Quote  from  Teresa  May  "That  is  why  we  have  been  trying  to  deport  him  to  Jordan,  his  home  country."  TRYING  -  Since  when  does  a  Sovereign  have  problems  TRYING  to  deport  diseased  minded  scum  like  him.  Stuff  the  EU  laws  and  if  the  UK  is  \\'fined\\'  by  the  EUSSR  for  doing  this  then  don\\'t  pay  it  ...  and  then  stop  all  financial  payments  to  this  corrupt  experiment.  It  doesn\\'t  work,  its  broke  so  listen  to  the  PEOPLE  Camoron  and  have  an  in  or  out  referendum  ..  NOW!"
1	"Dude,  if  you  change  you  username  to\xa0specify\xa0against  someone  then  you're  a  butthurt  fag"
0	"bient\\xc3\\xb4t  mieux  David!  "
0	"Look  man,  I  don't  think  you're  an  idiot,  your  statement  didn't  make  sense  that's  ALL.    Relax.    Some  fans  say  stupid  things  because  they're  stupid  fans,  or  they're  trolls,  or  whatever.    I  can  agree  with  that.    I  just  can't  even  believe  how  defensive  you  got  about  your  intelligence  level.  Yikes."
1	"floyd  has  a  better  knock  out  percentage  than  pacman  you  dumb  fuuuuck"
0	"You  are  talking  apples  and  oranges."
0	"@mahstah  someone  get  this  intel  to  america.\xa0  the  time  to  strike  is  nigh"
1	"You  are  a  born  m  o  r  o  n."
0	"I  feel  we're  getting  closer  to  sharing."
0	"Hahaha  nigga  We  CP  in  that  ATL  on  yo  ass  bring  those  pussy  ass  niggas  more  blood  on  your  pussy  hands  can  handle  your  own  fights.  1712  Temple  Ave  College  Park,  GA  30337....you  aint  bout  that  life  and  I  bet  tonite  tomorrow  to  next  year  ill  still  sleep  like  a  baby"
0	"Larry  Sinclair,  come  out,  come  out,  wherever  you  are?"
1	"Dickhead  will  just  copy  and  use  it,  don't  bother.  We  know  Rooster  is  all  mouth  and  no  balls."
0	"I  think  you'll  find  its  her  money  now."
1	"jonx,\nYou  are  crazy,  just  plain  crazy."
0	"morcar  ...you  are  hilarious\n\xa0\nThe  whole  world  was  at  war  with  the  nazis  and  it  took  6  years  to  defeat  them\xa0but  u  expect  a  small  village  full  of  farmers  and  the  likes  to  have  stopped  them???\n\xa0\nOn  what  planet  were  you  born???"
0	"Yay,  IGN!  (not  sarcastic)  You've  echoed  the  complaints  of  many  forum  users,  including  myself:  that  Inferno  is  too  hard  for  normal  people  and  blandly  straightforward  for  AH  junkies.\xa0\n\nBut  Blizzard  has  indicated  they  plan  to  patch  this,  so  I'm  not  too  worried."
