label	text_a

0	"Indonesians  face  fuel  price  rise  |||    Indonesia's  government  has  confirmed  it  is  considering  raising  fuel  prices  by  as  much  as  30%.  |||    Millions  of  Indonesians  use  kerosene  for  basic  cooking,  and  prices  have  been  heavily  subsidised  for  years.  President  Susilo  Bambang  Yudhoyono's  government  has  said  it  wants  to  curb  fuel  subsidies  and  direct  the  money  into  aid  programmes  for  the  poor.  But  critics  argue  cutting  subsidies  will  hurt  the  poorer  families  that  his  government  says  it  wants  to  help.  Millions  of  people  were  left  homeless  in  Indonesia  Aceh's  region  following  the  earthquake  and  tsunami  disaster  in  late  December.  |||    Indonesia  pays  subsidies  to  importers  in  order  to  stabilise  domestic  fuel  prices,  but  higher  oil  prices  have  forced  the  government  to  spend  more  on  holding  prices  down.  It  spent  59.2  trillion  rupiah  ($6.58bn;  £3.5bn)  on  fuel  subsidies  in  2004,  a  sum  far  in  excess  of  its  original  projection  of  14.5  trillion  rupiah.  Since  President  Yudhoyono's  government  came  to  power  in  October,  it  has  indicated  its  intention  of  raising  domestic  fuel  prices  by  cutting  subsidies.  ""The  (January  to  March)  quarter  of  this  year  is  the  best  time  for  us  to  increase  fuel  prices,""  said  Sri  Mulyani  Indrawati,  State  Minister  for  National  Development  Planning.  ""We  are  still  considering  if  a  30%  hike  is  suitable  at  the  moment.  The  sooner  the  better  for  the  state  budget.""  The  BBC's  correspondent  in  Jakarta,  Rachel  Harvey,  told  World  Business  Report  that  there  was  likely  to  be  a  strong  public  reaction  to  any  price  rise.  ""The  big  question  is  whether  they  go  for  one  big,  short,  sharp  shock  and  raise  prices  between  20%  and  30%  or  whether  they  try  to  stagger  it,""  she  said.  Indonesia's  previous  government,  led  by  President  Megawati  Sukarnoputri,  also  attempted  to  cut  subsidies  in  2003,  but  was  forced  to  back  down  in  the  face  of  public  protests." 

2	"UK  youth  'interested'  in  politics  |||    The  majority  of  young  people  are  interested  in  politics,  holding  ""strong  opinions""  on  policies  and  have  a  ""keen  appetite""  for  direct  action.  |||    Research  undertaken  for  voting  watchdog  the  Electoral  Commission  suggests  81%  of  16  to  20-year-olds  feel  strongly  about  issues  like  crime  and  education.  The  survey  findings  are  being  released  to  coincide  with  the  launch  of  the  Y  Vote  Mock  Elections  2005  initiative.  Mock  elections  are  planned  to  take  place  in  schools  across  the  UK.  |||    Electoral  Commission  boss  Sam  Younger  said:  ""We  know  that  young  people  often  feel  disengaged  from  democratic  life  and  we  believe  in  working  creatively  to  encourage  their  interest  and  participation.  ""Mock  elections  can  play  an  extremely  valuable  role  in  helping  young  people  understand  how  the  democratic  process  works  and  why  it  matters,""  he  said.  The  survey  of  a  sample  of  500  British  16  to  20-year-olds  and  500  21  to  25-year  olds  ""showed  Britain's  young  people  are  far  from  apathetic  about  issues  that  matter  to  most  of  their  lives"".  The  Y  Vote  initiative  is  being  run  jointly  by  the  Electoral  Commission,  the  Hansard  Society  and  the  Department  for  Education  and  Skills  in  the  run-up  to  local  elections  and  the  general  election,  possibly  on  5  May.  Michael  Rafferty,  who  is  mock  elections  project  manager  at  the  Hansard  Society,  said  he  looked  forward  to  seeing  schools  and  colleges  across  the  UK  participating  in  the  mock  votes." 

1	"Surprise  win  for  anti-Bush  film  |||    Michael  Moore's  anti-Bush  documentary  Fahrenheit  9/11  has  won  best  film  at  the  US  People's  Choice  Awards,  voted  for  by  the  US  public.  |||    Mel  Gibson's  The  Passion  of  the  Christ  won  best  drama,  despite  both  films  being  snubbed  so  far  at  US  film  awards  in  the  run-up  to  February's  Oscars.  Julia  Roberts  won  her  10th  consecutive  crown  as  favourite  female  movie  star.  Johnny  Depp  was  favourite  male  movie  star  and  Renee  Zellweger  was  favourite  leading  lady  at  Sunday's  awards  in  LA.  |||    Film  sequel  Shrek  2  took  three  prizes  -  voted  top  animated  movie,  top  film  comedy  and  top  sequel.  In  television  categories,  Desperate  Housewives  was  named  top  new  drama  and  Joey,  starring  former  Friends  actor  Matt  LeBlanc,  was  best  new  comedy.  Long-running  shows  Will  and  Grace  and  CSI:  Crime  Scene  Investigation  were  named  best  TV  comedy  and  TV  drama  respectively.  |||    Nominees  for  the  People's  Choice  Awards  were  picked  by  a  6,000-strong  Entertainment  Weekly  magazine  panel,  and  winners  were  subsequently  chosen  by  21  million  online  voters.  Fahrenheit  9/11  director  Michael  Moore  dedicated  his  trophy  to  soldiers  in  Iraq.  His  film  was  highly  critical  of  President  George  W  Bush  and  the  US-led  invasion  of  Iraq,  and  Moore  was  an  outspoken  Bush  critic  in  the  2004  presidential  campaign  inwhich  Democratic  challenger  John  Kerry  lost.  |||    ""This  country  is  still  all  of  ours,  not  right  or  left  or  Democrat  or  Republican,""  Moore  told  the  audience  at  the  ceremony  in  Pasadena,  California.  Moore  said  it  was  ""an  historic  occasion""  that  the  31-year-old  awards  ceremony  would  name  a  documentary  its  best  film.  Unlike  many  other  film-makers,  Passion  of  the  Christ  director  Mel  Gibson  has  vowed  not  to  campaign  for  an  Oscar  for  his  movie.  ""To  me,  really,  this  is  the  ultimate  goal  because  one  doesn't  make  work  for  the  elite,""  Gibson  said  backstage  at  the  event.  ""To  me,  the  people  have  spoken.""" 

3	"Newcastle  27-27  Gloucester  |||    Newcastle  centre  Mathew  Tait  answered  his  critics  as  he  scored  one  try  and  made  another,  but  he  could  not  stop  Gloucester  grabbing  a  draw.  |||    The  Falcons  were  22-6  down  at  the  break  before  Tait,  recently  axed  by  England  after  just  one  Six  Nations  outing,  inspired  his  side  to  a  27-22  lead.  A  last-gasp  touchdown  from  Luke  Narraway  pulled  the  visitors  level.  But  Gloucester  missed  out  on  victory  when  Henry  Paul  fluffed  the  conversion  and  Seti  Kiole  was  denied  a  late  try.  Newcastle  had  a  couple  of  chances  at  the  start  of  the  second  half  with  line-outs  in  the  corner.  But  they  failed  to  make  them  count  until  Joe  Shaw  found  Dave  Walder,  who  released  Mark  Mayerholfer  in  his  own  22.  |||    The  former  All  Black  broke  clear  and  popped  the  ball  up  for  Tait  on  halfway.  He  chipped  ahead  for  Michael  Stephenson  to  scorch  through  for  the  try,  which  Walder  converted  to  give  Newcastle  a  lifeline.  They  grabbed  it  with  both  hands,  Mayerhofler  breaking  through  and  Tait  making  a  brilliant  early  run  to  cut  inside  and  race  30m  to  score.  Walder  converted  to  make  it  22-20  before  he  was  just  wide  with  a  40m  penalty  in  the  70th  minute.  |||    Mayerhofler  then  scythed  through  the  middle  for  a  try  after  Hall  Charlton  popped  the  ball  up,  and  Walder's  conversion  took  Newcastle  27-22  ahead.  With  three  minutes  of  normal  time  left,  Narraway  was  driven  over  for  a  try  in  the  corner  which  levelled  the  scores  at  27-27.  Henry  missed  the  conversion  but  Gloucester  nearly  won  it  when  Kiole  broke  through  only  to  be  hauled  down  by  Charlton  and  Tom  May.  |||    Walder;  May,  Tait,  Mayerhofler,  Stephenson;  Wilkinson,  Grindal;  Isaacson,  Long,  Ward;  Gross,  Hamilton;  McCarthy,  Harris,  Dowson.  |||    Replacements:  Peel,  Wilson,  Thompson,  Parling,  Sititi,  Charlton,  Shaw.  |||    Goodridge;  Garvey,  Simpson-Daniel,  Fanolua,  Kiole;  Paul,  Gomarsall;  Wood,  Curnier,  Powell;  Eustace,  Brown;  Forrester,  Buxton,  Balding.  |||    Replacements:  Elloway,  Sigley,  Cornwell,  Narraway,  Page,  Davies,  Mauger." 

1	"Singer  Knight  backs  anti-gun  song  |||    R&B  star  Beverley  Knight  said  she  sang  on  an  anti-gun  single  after  being  ""haunted""  by  the  fatal  2003  shooting  of  two  teenage  girls  in  Birmingham.  |||    Knight  and  drum  'n'  bass  star  Roni  Size  have  released  No  More  in  a  bid  to  reduce  gun  use  among  young  people.  She  said  she  was  ""horrified""  by  the  deaths  of  Charlene  Ellis,  18,  and  Letisha  Shakespeare,  17.  Size,  whose  New  Forms  album  won  the  1997  Mercury  Music  Prize,  said  gun  use  was  ""nothing  to  be  glamorised"".  |||    There  were  more  than  10,500  firearms  offences  and  70  gun  crime  deaths  in  England  and  Wales  between  June  2003  and  2004,  according  to  Home  Office  figures.  Knight  said  the  scale  of  the  problem  became  clear  to  her  after  the  2003  shootings  in  Aston,  near  Knight's  Birmingham  home.  |||    ""It  haunted  me  to  be  honest,  it  haunted  my  sleep,""  she  said.  Size  became  involved  after  two  friends,  Donna  Small  and  Asha  Jama,  were  shot  in  his  Bristol  hometown  in  October.  Jama,  25,  lost  her  sight  in  one  eye  while  22-year-old  Small  suffered  serious  head  injuries.  Size  said  he  collaborated  on  the  single,  which  was  released  on  Monday,  because  he  has  ""a  bird's  eye  view  of  what's  going  on"".  ""Over  the  last  10  years,  I  have  seen  a  lot  of  things  happen  and  it  is  nothing  to  be  glamorised,  it  really  isn't,""  he  said." 

3	"SA  return  to  Mauritius  |||    Top  seeds  South  Africa  return  to  the  scene  of  one  of  their  most  embarrassing  failures  when  they  face  the  Seychelles  in  the  Cosafa  Cup  next  month.  |||    Last  year  Bafana  Bafana  were  humbled  in  the  first  by  minnows  Mauritius  who  beat  them  2-0  in  Curepipe.  Coach  Stuart  Baxter  and  his  squad  will  return  to  Curepipe  face  the  Seychelles  in  their  first  game  of  the  new-look  regional  competition.  The  format  of  the  event  has  been  changed  this  year  after  the  entry  of  the  Seychelles,  who  have  taken  the  number  of  participants  to  13.  The  teams  are  now  divided  into  three  group  of  four  and  play  knock-out  matches  on  successive  days  to  determine  the  group  champions.  Mauritius  host  the  first  group,  and  their  opponents  are  Madagascar,  the  Seychelles  and  South  Africa.  Bafana  Bafana  play  the  Seychelles  before  Mauritius  take  on  Madagascar  in  a  double-header  on  26  February.  The  two  winners  return  to  the  New  George  V  stadium  the  next  day  and  the  victor  of  the  group  decider  advances  to  August's  final  mini-tournament.  The  second  group  will  be  hosted  in  Namibia  in  April.  It  comprises  Zimbabwe,  Botswana,  Mozambique  and  the  hosts.  In  June,  former  champions  Zambia  will  host  Lesotho,  Malawi  and  Swaziland  in  the  third  group  in  Lusaka.  The  three  group  winners  will  then  join  title  holders  Angola  for  the  last  of  the  mini-tournaments  in  August,  where  the  winners  will  be  crowned.  |||    Seychelles  v  South  Africa  |||    Mauritius  v  Madagascar  |||    Winners  meet  in  final  match  |||    Mozambique  v  Zimbabwe  |||    Namibia  v  Botswana  |||    Winners  meet  in  final  match  |||    Lesotho  v  Malawi  |||    Zambia  v  Swaziland  |||    Winners  meet  in  final  match" 

0	"China  bans  new  tobacco  factories  |||    The  world's  biggest  tobacco  consumer,  China,  has  said  it  will  not  allow  any  new  tobacco  factories  to  be  built.  |||    China  already  has  more  than  enough  cigarette-making  capacity,  according  to  a  spokesman  for  the  tobacco  industry  regulator  quoted  in  China  Daily.  The  ban  threatens  to  reignite  tensions  between  the  regulator  and  British  American  Tobacco,  which  plans  to  become  China's  first  foreign  cigarette  maker.  A  spokeswoman  for  Bat  declined  to  comment  on  the  report.  |||    ""China  won't  allow  any  new  tobacco  factories  to  be  built,  including  joint  ventures"",  said  Xing  Wangli,  a  spokesman  for  the  State  Tobacco  Administration  Monopoly  quoted  in  China  Daily.  He  also  said  that  the  state  would  retain  its  monopoly  on  cigarette  distribution.  China  has  350  million  smokers  who  consumer  1.7  trillion  cigarettes  a  year.  Smoking  is  fashionable  in  China,  where  it  is  seen  as  an  essential  -  and  manly  -  sociable  touch  for  some  jobs,  such  as  salesmen.  More  young,  urban  woman  are  taking  up  smoking  too.  In  July  2004,  Bat  announced  it  had  won  approval  for  to  build  a  $1.5bn  (£800m)  joint  venture  factory  in  China  which  would  make  it  the  first  foreign  cigarette  maker  to  manufacture  there.  |||    The  State  Tobacco  Monopoly  Administration  said  a  week  later  that  it  had  not  approved  the  deal,  leading  to  an  embarrassing  public  row.  Bat  told  the  BBC  at  that  time  that  it  had  not  negotiated  with  the  STMC,  and  secured  approval  from  ""the  highest  levels  of  government"".  Since  then,  the  row  has  flared  occasionally,  most  recently  at  a  forum  in  November.  Bat  consistently  declines  to  comment.  ""Xing's  statement  comes  as  especially  bad  news  for  British  American  Tobacco"",  the  China  Daily  newspaper  said  of  the  latest  development.  The  Bat  spokeswoman  said:  ""There  is  nothing  for  us  to  add...since  our  announcement  in  July  last  year.  The  central  government  of  China  is  the  authority  that  approved  our  strategic  investment.""  The  decision  to  ban  further  tobacco  factories  does  not  apply  to  deals  made  before  2005,  according  to  the  French  news  agency  AFP.  The  joint  venture  factory  was  expected  to  take  till  2006  to  build.  The  Bat  spokeswoman  would  not  comment  on  its  progress.  However,  if  the  STMA  continues  to  take  a  tough  stance,  expansion  opportunities  could  be  limited.  |||    China's  tobacco  market  is  increasingly  valuable  as  anti-smoking  campaigners  target  public  smoking  in  the  West.  China  Daily  said  the  market  was  currently  enjoying  steady  growth,  making  more  than  210bn  yuan  ($25.4bn)  in  pre-tax  profits  last  year,  almost  double  the  figure  in  2000.  The  paper  made  no  mention  of  health  concerns.  The  STMA  is  trying  to  restructure  the  domestic  tobacco  industry,  closing  some  factories,  though  such  moves  can  be  unpopular  with  local  governments." 

2	"Peace  demo  appeal  rejected  |||    Peace  protestors  have  lost  a  landmark  appeal  over  police  actions  in  stopping  an  anti-war  demonstration  days  after  the  start  of  the  Iraq  war.  |||    They  had  appealed  against  a  High  Court  decision  that  it  was  not  unlawful  for  police  to  forcibly  turn  protestors  away  near  RAF  Fairford,  Glos,  in  2003.  The  police  had  also  sought  to  overturn  a  breach  of  human  rights  ruling  arising  from  the  same  case.  Sitting  on  Wednesday,  three  Appeal  Court  judges  dismissed  both  appeals.  They  were  challenging  decisions  by  two  judges  in  the  High  Court  in  February  this  year.  It  followed  action  by  police,  when  three  coachloads  of  people  were  searched  and  detained  on  the  way  to  RAF  Fairford  and  forced  to  return  to  London  under  police  escort.  The  demonstrators  appealed  against  a  finding  by  Lord  Justice  May  and  Mr  Justice  Harrison  that  it  was  not  unlawful  for  the  police  to  turn  the  passengers  away.  |||    The  police  were  urging  Lord  Chief  Justice  and  Lord  Justices  Clarke  and  Rix  to  overturn  the  ruling  that  they  had  breached  the  protestors'  human  rights  by  detaining  them  in  the  coaches.  Craig  Mackey,  assistant  chief  constable  of  Gloucestershire  Police,  said:  ""We  have  always  considered  that  our  responses  were  proportionate  and  all  our  decisions  on  the  day  were  based  on  intelligence.""  He  said  no  one  on  the  coaches  accepted  responsibility  for  items  found  on  the  coaches  including  body  armour,  a  smoke  bomb  and  five  shields.  ""Given  these  circumstances,  and  the  fact  that  RAF  Fairford,  and  other  military  installations  in  the  UK,  had  been  the  scene  of  increasingly  destructive  disorder  in  the  weeks  preceding  this  incident,  the  police  commander  on  the  ground  made  the  decision  to  turn  back  the  coaches.  ""From  day  one  we  have  vigorously  defended  this  decision,  which  was  made  out  of  a  genuine  concern  that  if  the  coaches  were  allowed  to  proceed  it  would  have  resulted  in  disorder  and  criminal  damage  at  RAF  Fairford.""  Fairford  Coach  Action,  representing  more  than  80  people  who  appealed  against  the  police  actions,  say  they  are  prepared  to  take  their  case  to  the  European  Court  of  Human  Rights.  Their  action  is  supported  by  Amnesty  International  and  Liberty." 

2	"Guantanamo  pair's  passport  ban  |||    The  government  has  written  to  two  of  the  British  men  freed  from  Guantanamo  Bay  telling  them  they  will  not  be  allowed  passports.  |||    A  letter  sent  to  Martin  Mubanga  said  his  British  passport  would  not  be  issued  in  the  light  of  evidence  gathered  against  him  by  the  US.  This  suggested  he  was  likely  to  take  part  in  action  against  UK  or  allied  targets  if  he  left  Britain,  it  said.  An  identical  letter  has  been  sent  to  Feroz  Abbasi,  the  men's  solicitor  says.  |||    It  is  not  known  whether  the  other  two  men  released  from  the  Cuba  detention  camp  in  January  -  Richard  Belmar  and  Moazzam  Begg  -  have  also  received  letters.  The  government  is  implementing  the  rarely  used  Royal  Prerogative  in  order  to  withdraw  the  men's  passports.  It  is  only  the  13th  time  the  power  has  been  used  since  1947  -  the  last  time  was  in  1976.  The  letter,  from  the  Home  Office,  says:  ""I  am  writing  to  inform  you  that  on  the  basis  of  the  information  which  has  come  to  light  during  your  detention  by  the  United  States,  the  home  secretary  considered  that  there  are  strong  grounds  for  believing  that,  on  leaving  the  United  Kingdom,  you  would  take  part  in  activities  against  the  United  Kingdom,  or  allied  targets.""  |||    The  Home  Office  said  it  could  not  comment  on  individual  cases.  |||    The  Liberal  Democrats  say  they  suspect  the  move  is  part  of  a  package  of  security  measures  agreed  with  the  US  in  order  for  the  men  to  be  allowed  home  from  Guantanamo  Bay.  |||    Home  Affairs  spokesman  Mark  Oaten  also  demanded  assurances  that  the  evidence  against  the  men  was  not  gained  under  torture.  He  added:  ""The  power  should  only  be  used  in  absolute  extreme  circumstances  and  I  find  it  hard  to  believe  that  these  conditions  have  been  met  this  time.""  He  said  the  move  also  raised  complex  questions  about  the  use  of  the  Royal  Prerogative.  The  Liberal  Democrats  have  promised  to  raise  the  issue  in  Parliament.  |||    Amnesty  International  UK  also  questioned  whether  the  decisions  had  been  based  on  ""torture  evidence""  obtained  at  Guantanamo  Bay.  ""Furthermore,  we  believe  there  should  be  an  investigation  into  the  role  played  by  the  UK  in  the  detention  of  UK  residents  and  nationals  and  possibly  many  others  at  Guantanamo  Bay,""  said  director  Kate  Allen.  The  men's  solicitor,  Louise  Christian,  has  raised  questions  about  whether  the  evidence  was  gathered  through  torture.  But  the  Pentagon  told  BBC  News  US  policy  ""condemns  and  prohibits""  torture  and  said  there  was  no  evidence  that  any  British  detainee  was  tortured  or  abused.  Mr  Abbasi,  23,  from  Croydon,  south  London,  was  taken  to  Guantanamo  Bay  after  being  captured  in  Afghanistan  in  2001.  Mr  Mubanga,  29,  from  north  London,  was  originally  detained  in  Zambia." 

1	"No  UK  premiere  for  Rings  musical  |||    The  producers  behind  the  Lord  of  the  Rings  musical  have  abandoned  plans  to  premiere  the  show  in  London  because  no  suitable  theatre  was  available.  |||    The  £11.5m  show  will  make  its  debut  in  Toronto  in  March  2006,  after  it  was  found  that  all  three  West  End  theatres  with  sufficient  capacity  were  booked.  The  musical  is  not  expected  in  London  before  December  2006.  Producer  Kevin  Wallace  said  it  would  be  ""worth  waiting  for"".  ""It  will  be  like  nothing  they  have  ever  seen  before.""  ""I  know  there  will  be  a  lot  of  disappointed  British  Tolkien  fans  who  hoped  to  see  the  show  in  London,  but  we  couldn't  get  a  London  theatre  in  time,""  added  the  British  producer.  The  world  premiere  of  the  stage  musical,  co-produced  by  Canadian  theatrical  impresarios  David  and  Ed  Mirvish,  will  take  place  at  Toronto's  Princess  of  Wales  Theatre  next  year.  |||    ""Toronto  really  wanted  this  premiere.  The  Tolkien  books  and  films  are  hugely  popular  in  Canada,""  said  Mr  Wallace,  shortly  after  signing  the  deal  in  Canada.  ""We  hope  the  anticipation  and  excitement  over  here  will  create  an  even  bigger  buzz  by  the  time  we  open  in  London.""  Auditions  begin  in  Canada  on  Thursday,  but  up  to  five  British  actors  may  join  the  cast,  under  a  deal  struck  with  Canadian  Actors'  Equity.  The  music  for  the  show  is  being  written  by  Bollywood  composer  AR  Rahman,  who  was  behind  Andrew  Lloyd  Webber's  West  End  musical  Bollywood  Dreams,  and  in  conjuction  with  the  Finnish  group  Varttina.  |||    ""There  will  be  no  singing  and  dancing  Hobbits.  The  music  will  be  in  a  very  traditional  mould  and  draw  on  ethnic  traditions,""  assured  Mr  Wallace.  The  musical's  British  director  is  Matthew  Warchus,  best  known  for  staging  the  worldwide  stage  hit  Art.  ""The  production  will  be  a  hybrid  of  text,  physical  theatre,  music  and  spectacle  never  previously  seen  on  this  scale,""  he  said.  ""Only  in  the  theatre  are  we  actually  plunged  into  the  events  as  they  happen.  The  environment  surrounds  us  and  we  are  in  Middle  Earth.""  New  Zealander  Peter  Jackson  took  10  years  to  bring  JRR  Tolkien's  fantasy  trilogy  to  the  big  screen,  winning  Academy  Awards  for  best  film  and  best  director  for  the  final  film  The  Return  of  the  King  in  2004." 

1	"U2's  desire  to  be  number  one  |||    U2,  who  have  won  three  prestigious  Grammy  Awards  for  their  hit  Vertigo,  are  stubbornly  clinging  to  their  status  as  one  of  the  biggest  bands  in  the  world.  |||    The  most  popular  groups  in  the  history  of  rock  all  have  several  things  in  common.  The  music  must  be  inspired  and  appeal  across  generations  and  be  distinctive,  if  not  always  groundbreaking.  But  such  success  is  down  to  more  than  music.  They  have  to  be  compelling  performers,  charismatic  and  intelligent  enough  to  make  good  decisions  and  keep  their  feet  on  the  ground.  They  also  have  to  want  it.  They  have  to  want  to  be  the  biggest  band  ever  and  not  stop  wanting  it.  The  Beatles  had  it,  the  Rolling  Stones  still  have  it,  REM  hold  onto  it  and  Queen  were  it  in  a  catsuit.  And  U2  have  it  in  spades,  and  keep  churning  it  out.  Their  new  album,  How  To  Dismantle  An  Atomic  Bomb,  comes  28  years  after  the  schoolfriends  got  together  in  Dublin  and  17  years  after  The  Joshua  Tree  cemented  their  place  on  the  all-time  rock  A-list.  |||    They  may  have  lost  some  of  the  edginess  and  raw,  youthful  force  that  propelled  them  to  the  top,  but  they  have  lost  none  of  the  desire  or  ability  to  craft  songs  and  albums.  |||    Vertigo,  the  first  single  from  the  new  album,  went  straight  into  the  UK  singles  chart  at  number  one,  knocking  Eminem  off  the  top  spot  and  giving  them  their  26th  top  10  hit.  ""The  challenge  is  to  be  bigger  and  bolder  and  better  -  to  make  records  the  whole  world  will  listen  to,""  Bono  recently  said.  Drummer  Larry  Mullen  Jr  echoed  those  sentiments:  ""We're  very  competitive  -  we  want  to  be  on  the  radio,  have  big  singles.  We  don't  want  to  be  thought  of  as  a  veteran  band.""  The  band  have  done  ""everything  in  their  considerable  powers""  to  ensure  they  remain  the  biggest  band  in  the  world,  according  to  Q  magazine  editor  Paul  Rees.  |||    ""This  makes  them  hugely  determined  and  formidable.""  He  added:  ""They  are  equally  determined  to  push  themselves  to  make  music  that  continues  to  stand  up.  ""As  such,  they've  constantly  re-invented  and  challenged  themselves.  They  are,  perhaps,  alone  as  the  only  rock  band  that  has  got  better  with  age.""  The  other  key  ingredient  was  the  fact  they  were  highly  organised,  Mr  Rees  said.  ""They  do  everything  in  the  right  way.""  The  group  were  born  when  Mullen  put  an  appeal  for  bandmates  on  a  high  school  notice  board,  attracting  fellow  pupils  Paul  Hewson  (Bono,  vocals),  Adam  Clayton  (bass),  David  Evans  (The  Edge,  guitar)  and  his  brother  Dick.  |||    Dick  Evans  soon  dropped  out  and  the  four-piece  were  known  as  The  Feedback  and  The  Hype  before  settling  on  U2.  |||    By  1978,  they  had  won  a  talent  contest  and  got  noticed  by  a  manager,  Paul  McGuinness.  ""They  were  brilliant,  but  very  coarse,""  McGuinness  recently  said.  ""In  a  way,  they  were  doing  exactly  what  they  do  now.  Only  badly.""  They  struggled  to  attract  record  company  attention,  later  being  described  as  ""pretty  damn  average""  and  ""strange  and  eerie""  by  scouts  who  saw  them  live.  They  released  two  Ireland-only  singles,  which  topped  the  national  charts  in  1979  and  1980,  leading  to  a  deal  with  Island  and  their  debut  album  Boy.  The  stadium-filling,  anthemic  sound  was  U2's  aim  from  the  start,  and  their  third  album,  War,  saw  them  make  the  breakthrough  on  both  sides  of  the  Atlantic,  going  to  number  one  in  the  UK  and  12  in  the  US.  Songs  like  Sunday  Bloody  Sunday  and  New  Year's  Day  brought  success  and  an  image  as  a  political  and  spiritual  band  -  which  Bono  rejected  as  a  cliche.  |||    His  stage  performances  -  which  included  flag-waving,  speaker-climbing  and  drum-throwing  -  earned  him  a  reputation  as  an  electric  performer,  and  their  appearance  at  1985's  Live  Aid  is  widely  seen  as  sealing  their  global  stardom.  |||    In  1987,  The  Joshua  Tree  broke  sales  records  and  saw  the  band  reach  the  height  of  their  powers  with  hits  including  Where  the  Streets  Have  No  Name,  I  Still  Haven't  Found  What  I'm  Looking  For  and  With  Or  Without  You.  Those  songs  took  the  band's  epic,  atmospheric  sound  to  a  simple,  powerful  and  popular  pinnacle.  The  end  of  the  decade  marked  a  crucial  point  for  the  band  -  they  had  reached  the  top  but  still  yearned  for  new  challenges  and  achievements.  These  came  in  the  form  of  explorations  of  different  branches  of  rock  and  forays  into  electronic  dance  music,  plus  wildly  extravagant  stage  shows,  while  still  trying  to  retain  their  mass  appeal.  The  Achtung  Baby  album  in  1991  was  followed  by  Zooropa,  Pop  and  their  corresponding  stadium  tours,  which  featured  giant  olives,  flying  cars,  live  phone  calls  to  the  White  House  and  Bono's  transformation  into  alter-egos  The  Fly  and  MacPhisto.  He  was  also  building  a  parallel  reputation  -  not  always  to  the  pleasure  of  his  bandmates  -  as  a  campaigner  on  issues  from  global  debt  to  Aids.  Before  the  release  of  How  To  Dismantle  An  Atomic  Bomb,  they  had  sold  125  million  albums  around  the  world.  But  they  still  want  more." 

0	"WorldCom  director  admits  lying  |||    The  former  chief  financial  officer  at  US  telecoms  firm  WorldCom  has  admitted  before  a  New  York  court  that  he  used  to  lie  to  fellow  board  members.  |||    Speaking  at  the  trial  of  his  former  boss  Bernard  Ebbers,  Scott  Sullivan  said  he  lied  to  the  board  to  cover  up  the  hole  in  WorldCom's  finances.  Mr  Ebbers  is  on  trial  for  fraud  and  conspiracy  in  relation  to  WorldCom's  collapse  in  2002.  He  pleads  not  guilty.  The  firm  had  been  overstating  its  accounts  by  $11bn  (£8.5bn).  Mr  Sullivan,  42,  has  already  pleaded  guilty  to  fraud  and  will  be  sentenced  following  Mr  Ebbers'  trial,  where  he  is  appearing  as  a  prosecution  witness.  Mr  Ebbers,  63,  has  always  insisted  that  he  was  unaware  of  any  hidden  shortfalls  in  WorldCom's  finances.  |||    In  the  New  York  court  on  Wednesday,  Mr  Ebbers'  lawyer  Reid  Weingarten  asked  Mr  Sullivan:  ""If  you  believe  something  is  in  your  interest,  you  are  willing  and  able  to  lie  to  accomplish  it,  isn't  that  right?""  |||    ""On  that  date,  yes.  I  was  lying,""  replied  Mr  Sullivan.  Mr  Weingarten  has  suggested  that  Mr  Sullivan  is  implicating  Mr  Ebbers  only  to  win  a  lighter  sentence,  something  Mr  Sullivan  denies.  Mr  Sullivan  also  rejects  a  suggestion  that  he  had  once  told  fellow  WorldCom  board  member  Bert  Roberts  that  Mr  Ebbers  was  unaware  of  the  accounting  fraud  at  WorldCom.  The  trial  of  Mr  Ebbers  is  now  into  its  third  week.  |||    Under  23  hours  of  questioning  from  a  federal  prosecutor,  Mr  Sullivan  has  previously  told  the  court  that  he  repeatedly  warned  Mr  Ebbers  that  falsifying  the  books  would  be  the  only  way  to  meet  Wall  Street  revenue  and  earnings  expectations.  Mr  Sullivan  claims  that  Mr  Ebbers  refused  to  stop  the  fraud.  Mr  Ebbers  could  face  a  sentence  of  85  years  if  convicted  of  all  the  charges  he  is  facing.  WorldCom's  problems  appear  to  have  begun  with  the  collapse  of  the  dotcom  boom  which  cut  its  business  from  internet  companies.  Prosecutors  allege  that  the  company's  top  executives  responded  by  orchestrating  massive  fraud  over  a  two-year  period.  WorldCom  emerged  from  bankruptcy  protection  in  2004,  and  is  now  known  as  MCI." 

